clip_path,mv_mean,mv_std,mv_max,mv_sparsity,residual_energy_mean,num_frames
ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c01.avi,1.4829753637313843,2.8668391704559326,29.068883895874023,0.6159558823529412,111.30314636230469,164
ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c02.avi,0.3272969424724579,1.0642048120498657,14.0,0.8573965992647059,18.198476791381836,123
ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c03.avi,0.9222858548164368,1.7838929891586304,25.05992889404297,0.6249839154411765,69.48116302490234,259
ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c04.avi,1.4509528875350952,3.003519296646118,39.96248245239258,0.6178147977941176,128.73397827148438,235
ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c05.avi,1.6349117755889893,2.5880661010742188,25.553865432739258,0.5191957720588235,131.6033172607422,296
ApplyEyeMakeup/v_ApplyEyeMakeup_g01_c06.avi,0.4640316665172577,1.2976385354995728,10.0,0.8216176470588236,16.11020278930664,122
ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c01.avi,1.1249598264694214,3.4693639278411865,45.35416030883789,0.7246553308823529,54.8194580078125,170
ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c02.avi,1.6038973331451416,4.261821746826172,49.01020431518555,0.6781158088235294,176.279052734375,146
ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c03.avi,2.673846483230591,7.078935146331787,83.35466766357422,0.6073230698529412,188.38841247558594,216
ApplyEyeMakeup/v_ApplyEyeMakeup_g02_c04.avi,0.19117002189159393,0.7848860621452332,16.0,0.8898965992647059,20.59859275817871,170
ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c01.avi,6.00104284286499,10.40939998626709,102.303466796875,0.24565487132352942,198.2716827392578,209
ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c02.avi,2.56514310836792,4.001220226287842,32.4499626159668,0.3579572610294118,62.504737854003906,134
ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c03.avi,4.062425136566162,6.0462260246276855,45.694637298583984,0.285,194.843017578125,115
ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c04.avi,3.5553319454193115,6.373229026794434,62.12889862060547,0.3248138786764706,189.2747344970703,108
ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c05.avi,4.287594318389893,6.012359619140625,40.804412841796875,0.3166544117647059,176.490234375,146
ApplyEyeMakeup/v_ApplyEyeMakeup_g03_c06.avi,4.764194965362549,7.695621013641357,97.08243560791016,0.4019784007352941,111.57462310791016,152
ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c01.avi,0.9676840305328369,2.227463960647583,32.0,0.6363074448529412,56.4248046875,126
ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c02.avi,2.64143443107605,4.995126247406006,37.85498809814453,0.4365556066176471,190.4688262939453,132
ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c03.avi,0.5926686525344849,1.3634248971939087,19.0,0.722421875,61.13639450073242,114
ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c04.avi,0.5976517200469971,1.4043458700180054,10.29563045501709,0.7559558823529412,13.461130142211914,181
ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c05.avi,1.4602841138839722,2.8463587760925293,30.149627685546875,0.6364889705882353,120.7809066772461,106
ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c06.avi,4.729910850524902,12.031777381896973,115.01738739013672,0.5520886948529412,305.458984375,248
ApplyEyeMakeup/v_ApplyEyeMakeup_g04_c07.avi,1.4136515855789185,2.512268304824829,34.0,0.5791107536764706,81.36958312988281,158
ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c01.avi,2.109797477722168,4.074980735778809,38.11823654174805,0.5847426470588235,121.54106140136719,268
ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c02.avi,1.1128841638565063,2.3856985569000244,49.0,0.6670703125,44.37490463256836,264
ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c03.avi,1.9034498929977417,3.463496446609497,32.0,0.5824655330882353,104.45088958740234,158
ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c04.avi,1.1974449157714844,2.184577703475952,20.0,0.6352251838235294,50.01506805419922,186
ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c05.avi,1.8118932247161865,4.138439178466797,47.0,0.6148046875,111.04703521728516,227
ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c06.avi,1.9611696004867554,3.4737203121185303,34.01470184326172,0.5281158088235294,146.5484619140625,115
ApplyEyeMakeup/v_ApplyEyeMakeup_g05_c07.avi,1.9464021921157837,4.042231559753418,42.52058410644531,0.5847196691176471,96.95103454589844,235
ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c01.avi,4.249196529388428,7.449207782745361,62.361846923828125,0.2923736213235294,205.3201904296875,139
ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c02.avi,2.8989436626434326,5.884683132171631,56.82429122924805,0.44334558823529413,183.4322967529297,139
ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c03.avi,1.1120350360870361,2.2411603927612305,29.27456283569336,0.53296875,32.40964126586914,245
ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c04.avi,3.818488836288452,6.878164768218994,45.89117431640625,0.31414751838235294,183.62081909179688,100
ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c05.avi,1.2737141847610474,2.192347764968872,24.0,0.5495863970588235,32.79795455932617,281
ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c06.avi,2.484675645828247,3.814875841140747,43.104522705078125,0.39372702205882354,74.1369857788086,146
ApplyEyeMakeup/v_ApplyEyeMakeup_g06_c07.avi,1.3159613609313965,2.370790481567383,22.360679626464844,0.5092693014705882,59.7462043762207,167
ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c01.avi,1.142974615097046,2.2497940063476562,26.0,0.6273345588235294,108.06706237792969,158
ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c02.avi,0.7146661281585693,1.672106146812439,21.0,0.7293497242647059,59.81282424926758,168
ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c03.avi,1.6151292324066162,3.469642162322998,37.161808013916016,0.6306364889705882,69.7071304321289,133
ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c04.avi,1.4007763862609863,2.7736992835998535,28.460498809814453,0.6243704044117647,73.01643371582031,142
ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c05.avi,1.1955646276474,2.5492281913757324,23.76972770690918,0.6002573529411764,48.175254821777344,98
ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c06.avi,0.9127987027168274,2.0397517681121826,20.615528106689453,0.7305583639705883,49.00203323364258,162
ApplyEyeMakeup/v_ApplyEyeMakeup_g07_c07.avi,3.443960189819336,6.944125652313232,55.4707145690918,0.5619761029411765,219.1290740966797,114
ApplyLipstick/v_ApplyLipstick_g01_c01.avi,1.2631882429122925,2.572822093963623,33.37664031982422,0.5406801470588235,85.51676177978516,148
ApplyLipstick/v_ApplyLipstick_g01_c02.avi,0.6760954856872559,1.3387525081634521,11.401754379272461,0.6777849264705882,47.659812927246094,160
ApplyLipstick/v_ApplyLipstick_g01_c03.avi,1.1645666360855103,2.443242073059082,26.832815170288086,0.6218313419117647,51.76142120361328,309
ApplyLipstick/v_ApplyLipstick_g01_c04.avi,0.5035179257392883,0.9674844741821289,17.11724281311035,0.7009719669117647,20.692489624023438,369
ApplyLipstick/v_ApplyLipstick_g01_c05.avi,0.508470892906189,1.2690027952194214,17.029386520385742,0.7479664522058823,35.257301330566406,213
ApplyLipstick/v_ApplyLipstick_g02_c01.avi,0.5278099775314331,1.211621642112732,16.124515533447266,0.7348897058823529,4.302689552307129,127
ApplyLipstick/v_ApplyLipstick_g02_c02.avi,1.1908479928970337,1.9400889873504639,22.0,0.535188419117647,24.208824157714844,118
ApplyLipstick/v_ApplyLipstick_g02_c03.avi,1.6151237487792969,3.162580966949463,29.27456283569336,0.5451815257352941,22.123001098632812,98
ApplyLipstick/v_ApplyLipstick_g02_c04.avi,0.4959138035774231,1.0200506448745728,8.5440034866333,0.7263235294117647,1.699556589126587,185
ApplyLipstick/v_ApplyLipstick_g03_c01.avi,0.7062784433364868,2.0293734073638916,31.14482307434082,0.7568887867647058,126.0344009399414,180
ApplyLipstick/v_ApplyLipstick_g03_c02.avi,1.1063802242279053,3.1319236755371094,35.84689712524414,0.7339131433823529,157.1451416015625,108
ApplyLipstick/v_ApplyLipstick_g03_c03.avi,0.4491780400276184,1.3435051441192627,17.8885440826416,0.796516544117647,64.23963928222656,154
ApplyLipstick/v_ApplyLipstick_g03_c04.avi,0.5703284740447998,1.433942437171936,14.03566837310791,0.7692670036764706,58.66553497314453,142
ApplyLipstick/v_ApplyLipstick_g04_c01.avi,1.517303705215454,3.8062784671783447,54.671749114990234,0.6001286764705882,86.11598205566406,98
ApplyLipstick/v_ApplyLipstick_g04_c02.avi,1.0250707864761353,2.3568389415740967,25.0,0.6444025735294118,37.71379470825195,144
ApplyLipstick/v_ApplyLipstick_g04_c03.avi,3.26198410987854,4.598762512207031,29.614185333251953,0.38293198529411765,108.79133605957031,150
ApplyLipstick/v_ApplyLipstick_g04_c04.avi,1.2374787330627441,2.393770217895508,25.179357528686523,0.5510753676470588,79.23078155517578,258
ApplyLipstick/v_ApplyLipstick_g04_c05.avi,1.9748247861862183,5.301395416259766,56.00892639160156,0.5508432904411765,97.50122833251953,169
ApplyLipstick/v_ApplyLipstick_g05_c01.avi,1.1589863300323486,2.0641391277313232,26.019224166870117,0.5807215073529411,156.05935668945312,177
ApplyLipstick/v_ApplyLipstick_g05_c02.avi,0.4390518367290497,1.1507660150527954,16.0,0.7921691176470588,60.52223587036133,154
ApplyLipstick/v_ApplyLipstick_g05_c03.avi,0.9455593228340149,2.258796453475952,22.203603744506836,0.6941176470588235,83.68742370605469,113
ApplyLipstick/v_ApplyLipstick_g05_c04.avi,1.9767760038375854,5.009350299835205,49.81967544555664,0.6056364889705882,185.9627685546875,120
ApplyLipstick/v_ApplyLipstick_g05_c05.avi,0.8246859908103943,1.6460517644882202,17.72004508972168,0.6750390625,112.8492660522461,156
ApplyLipstick/v_ApplyLipstick_g06_c01.avi,1.0870227813720703,2.100799083709717,18.248287200927734,0.6117003676470588,63.1768684387207,460
ApplyLipstick/v_ApplyLipstick_g06_c02.avi,0.8151431679725647,1.809264063835144,21.0,0.6632398897058823,40.97703170776367,249
ApplyLipstick/v_ApplyLipstick_g06_c03.avi,0.7729279398918152,1.7468129396438599,20.248456954956055,0.6820840992647059,61.48329544067383,153
ApplyLipstick/v_ApplyLipstick_g06_c04.avi,1.3250761032104492,2.848022222518921,27.658634185791016,0.6410638786764706,106.0701675415039,523
ApplyLipstick/v_ApplyLipstick_g06_c05.avi,1.0484585762023926,2.860491991043091,28.0,0.7116291360294118,83.31429290771484,321
ApplyLipstick/v_ApplyLipstick_g07_c01.avi,1.2344540357589722,1.9917949438095093,24.041629791259766,0.5194002757352941,31.301721572875977,270
ApplyLipstick/v_ApplyLipstick_g07_c02.avi,0.6163979172706604,1.5018916130065918,16.155494689941406,0.7345588235294118,20.68218994140625,125
ApplyLipstick/v_ApplyLipstick_g07_c03.avi,1.0144507884979248,2.6672868728637695,50.56678771972656,0.6295519301470588,90.6377182006836,226
ApplyLipstick/v_ApplyLipstick_g07_c04.avi,1.0705339908599854,3.2288689613342285,42.10700607299805,0.6171392463235295,30.3226318359375,163
Archery/v_Archery_g01_c01.avi,3.5447165966033936,7.1430487632751465,100.6578369140625,0.28393382352941177,213.26089477539062,130
Archery/v_Archery_g01_c02.avi,3.7267379760742188,4.727285861968994,38.0,0.13198529411764706,151.6448974609375,141
Archery/v_Archery_g01_c03.avi,4.076328754425049,6.699799060821533,79.22752380371094,0.21838235294117647,301.1817932128906,157
Archery/v_Archery_g01_c04.avi,1.512346625328064,2.610347032546997,28.861740112304688,0.4170036764705882,84.21571350097656,124
Archery/v_Archery_g01_c05.avi,20.465593338012695,20.617530822753906,126.11502838134766,0.0443359375,499.7032775878906,134
Archery/v_Archery_g01_c06.avi,13.694544792175293,14.090224266052246,74.00675964355469,0.043182444852941176,280.3776550292969,107
Archery/v_Archery_g01_c07.avi,2.4198296070098877,5.8719987869262695,57.42821502685547,0.48182444852941175,220.83761596679688,142
Archery/v_Archery_g02_c01.avi,2.356248378753662,5.843591690063477,65.19202423095703,0.6680721507352941,597.7783203125,157
Archery/v_Archery_g02_c02.avi,4.227823257446289,10.535652160644531,137.8441162109375,0.5987798713235294,1050.6702880859375,159
Archery/v_Archery_g02_c03.avi,2.6249687671661377,6.521047592163086,56.32051086425781,0.6686282169117647,734.2040405273438,137
Archery/v_Archery_g02_c04.avi,1.9716191291809082,5.614373207092285,69.02897644042969,0.6768566176470588,553.9332275390625,108
Archery/v_Archery_g02_c05.avi,1.5151240825653076,4.430112361907959,44.04542922973633,0.7551838235294117,665.0311279296875,126
Archery/v_Archery_g02_c06.avi,3.2593324184417725,6.020305633544922,60.87692642211914,0.5676631433823529,1157.5474853515625,112
Archery/v_Archery_g02_c07.avi,3.722637176513672,9.8831787109375,107.00466918945312,0.7011098345588235,837.6814575195312,165
Archery/v_Archery_g03_c01.avi,2.8752963542938232,6.21514892578125,36.12478256225586,0.7440142463235294,213.71188354492188,150
Archery/v_Archery_g03_c02.avi,3.9818923473358154,5.143555641174316,55.54277801513672,0.4415441176470588,315.8516540527344,176
Archery/v_Archery_g03_c03.avi,1.3083622455596924,1.847601056098938,24.1867733001709,0.4517555147058824,38.346778869628906,125
Archery/v_Archery_g03_c04.avi,3.372776985168457,4.799393653869629,74.67261505126953,0.2953722426470588,346.40863037109375,138
Archery/v_Archery_g03_c05.avi,0.24927383661270142,0.6218704581260681,8.062257766723633,0.8136029411764706,41.28488540649414,124
Archery/v_Archery_g04_c01.avi,1.2216187715530396,3.7086119651794434,56.080299377441406,0.735852481617647,675.6084594726562,164
Archery/v_Archery_g04_c02.avi,1.9035810232162476,4.88779354095459,61.35144805908203,0.6635891544117647,908.7752685546875,172
Archery/v_Archery_g04_c03.avi,1.5378923416137695,4.231339454650879,36.878177642822266,0.7427481617647059,806.4041748046875,139
Archery/v_Archery_g04_c04.avi,1.3375283479690552,3.3289220333099365,35.05709457397461,0.7261328125,733.0885620117188,134
Archery/v_Archery_g04_c05.avi,2.1417253017425537,5.610867023468018,51.788028717041016,0.7036144301470588,840.9849853515625,148
Archery/v_Archery_g05_c01.avi,0.40772953629493713,1.179638147354126,44.0,0.7737522977941177,75.03739929199219,455
Archery/v_Archery_g05_c02.avi,0.4231357276439667,1.3207906484603882,18.027755737304688,0.8072472426470588,54.00969314575195,557
Archery/v_Archery_g05_c03.avi,0.44352594017982483,1.254059910774231,15.033296585083008,0.7913235294117648,63.08135986328125,488
Archery/v_Archery_g05_c04.avi,5.475218296051025,11.438821792602539,77.88452911376953,0.41221277573529413,501.871826171875,51
Archery/v_Archery_g05_c05.avi,1.5523450374603271,2.678184747695923,34.2344856262207,0.5732421875,117.14985656738281,196
Archery/v_Archery_g06_c01.avi,1.1379185914993286,3.769005060195923,61.741397857666016,0.7646277573529412,188.71583557128906,80
Archery/v_Archery_g06_c02.avi,1.8523234128952026,5.637694835662842,72.83543395996094,0.6961833639705882,329.037353515625,115
Archery/v_Archery_g06_c03.avi,2.45811128616333,7.227874279022217,86.83892822265625,0.5903791360294117,326.10333251953125,86
Archery/v_Archery_g06_c04.avi,1.6369649171829224,2.357567310333252,26.248809814453125,0.33450827205882355,161.95704650878906,103
Archery/v_Archery_g06_c05.avi,3.0087172985076904,4.1893839836120605,35.34119415283203,0.3482996323529412,142.62570190429688,129
Archery/v_Archery_g06_c06.avi,2.20521879196167,6.376204013824463,75.27283477783203,0.6677113970588235,336.28961181640625,131
Archery/v_Archery_g07_c01.avi,0.6836042404174805,2.135045051574707,33.37664031982422,0.7567991727941177,92.25524139404297,91
Archery/v_Archery_g07_c02.avi,2.706878185272217,5.340822219848633,57.28001403808594,0.5013327205882353,149.71560668945312,72
Archery/v_Archery_g07_c03.avi,0.8700807690620422,2.06213116645813,27.784887313842773,0.6709122242647059,81.54594421386719,51
Archery/v_Archery_g07_c04.avi,0.9104687571525574,2.1488335132598877,28.0,0.6645611213235294,114.60919189453125,51
Archery/v_Archery_g07_c05.avi,0.3164910674095154,0.8820820450782776,12.0,0.8141911764705883,12.164122581481934,64
