mv_mean,mv_std,mv_max,mv_sparsity,residual_energy_mean,num_frames,mv_concentration,res_concentration,mv_grid_0,mv_grid_1,mv_grid_2,mv_grid_3,mv_grid_4,mv_grid_5,mv_grid_6,mv_grid_7,mv_grid_8,res_grid_0,res_grid_1,res_grid_2,res_grid_3,res_grid_4,res_grid_5,res_grid_6,res_grid_7,res_grid_8,clip_path
1.317346215248108,2.641247510910034,25.70992088317871,0.5936029411764706,82.08477020263672,120,2.2723877108000043,3.36747338590238,1.1852605938911438,0.792151153087616,1.3517823219299316,1.9390379428863525,2.9959776900708674,0.8019678324460984,0.5589542478322983,1.886058227531612,0.35464548617601394,51.32320979833603,223.0196827173233,6.379419308900833,62.72958309352398,276.6686445876956,29.32868282198906,11.130023497343064,50.21403239518404,28.63877829015255,ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c01.avi
1.742389440536499,3.7653346061706543,32.572994232177734,0.5749195772058824,86.08161163330078,117,3.4417393237272886,5.075970499647634,0.8050901055335998,0.7815568692982197,1.2393752813339234,1.857071679830551,6.014197206497192,0.7910354465246201,0.6433330476284027,3.18207022100687,0.413127638399601,4.6362368047237394,122.93541276156903,0.5623585194349289,83.02114583849907,438.6372383356094,2.8220024406909943,6.007609069347382,109.60786769390106,9.500239381194115,ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c02.avi
1.0481239557266235,1.9067634344100952,13.416407585144043,0.6078331801470588,57.43605422973633,146,2.627927125629885,4.3778023468762,0.7338324189186096,0.4854969918727875,1.2623802185058595,1.2864594459533691,2.7584048748016357,0.6289684176445007,0.4572905361652374,1.4061358213424682,0.42787627279758456,0.875404566526413,120.26158621534705,0.8560197591781616,55.72675936818123,252.1568115234375,13.596467435359955,17.59943586587906,38.76671198159456,18.55132996737957,ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c03.avi
0.6755355000495911,1.3857909440994263,20.02498435974121,0.6842026654411765,41.42046356201172,224,1.8034858156160651,5.227169242337233,0.9697495043277741,0.33199573010206224,0.6049164593219757,1.0828377783298493,1.2175621926784514,0.42497481852769853,0.5576318264007568,0.5639248684048652,0.3224421352148056,7.87088939845562,44.66004837602377,7.19278318285942,37.496252697706225,217.35333709716798,37.042858296632765,1.3538355886936189,13.23509964644909,8.028041064739227,ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c04.avi
1.7469602823257446,3.519850492477417,38.05259704589844,0.6008363970588235,86.0368881225586,276,2.019131214269246,2.1374223367858605,2.729013907909393,1.7115081191062926,0.9497299730777741,2.5180221140384673,3.5257216155529023,1.3900713808834553,0.6008659347891807,1.5702786032110452,0.7201990902423858,161.96012665629388,125.12819841951132,28.573691979050636,183.53818178772926,143.6969726830721,33.25093947649002,6.026969146728516,58.89311043024063,31.752224190533163,ApplyEyeMakeup/v_ApplyEyeMakeup_g08_c05.avi
2.2027337551116943,5.49122428894043,44.72135925292969,0.6981410845588235,173.3197021484375,176,4.021530446807161,3.1903564310504335,0.45647036880254743,0.6518637031316757,0.4723020315170288,0.45230460464954375,1.3684132650494576,8.906292819976807,0.28288538455963136,0.9225358851253986,6.41879624761641,24.44973985850811,42.840991628170016,101.71986334361137,142.61737461984157,233.30785233452917,554.7412963867188,250.71638835594058,129.45385530889035,85.07861012592912,ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c01.avi
0.5958734750747681,1.5784733295440674,16.6433162689209,0.7975229779411764,62.61476516723633,258,2.300098094597234,4.144514855186742,0.39572490751743317,0.34150350689888,0.13978713154792785,0.8233136221766472,0.7240236043930054,0.5869780331850052,1.3714969288557768,0.40361102372407914,0.5800504744052887,0.5869645059108735,5.511676186323166,16.182677786052228,102.51741546392441,260.44425489604475,48.10245884805918,75.78548981845378,43.89686006233096,12.538580806553364,ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c02.avi
0.9719443917274475,2.101971387863159,21.0,0.6996829044117647,75.77915954589844,210,2.3160801054409257,4.987428289280448,0.5454894542694092,0.48264319002628325,0.45075119137763975,1.5279944896698,1.8261992782354355,0.17201297022402287,2.25225445330143,1.1606948018074035,0.3339326038956642,1.2926832795143128,19.366439628601075,10.482787652313709,107.15072116553783,379.3712673172355,19.692548602819443,89.37806427925825,46.31654890030622,11.538503761589528,ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c03.avi
1.5839346647262573,4.0390191078186035,31.0,0.6929067095588235,96.02433776855469,191,2.16296166310049,4.723072400696896,0.6518311649560928,0.5622199207544327,0.39787531793117525,2.860523062944412,3.394547300040722,0.24266171753406524,3.430233459174633,2.2636322736740113,0.4695358157157898,0.4212702244520187,28.390546083450317,6.283741560578346,154.42415325939655,455.2062577392906,10.805983704328536,109.70426308214664,93.13081695996225,9.046364763379097,ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c04.avi
0.7132781147956848,1.4969826936721802,21.0,0.7130537683823529,47.277069091796875,194,1.905040471598,2.3939241661486927,1.126285481452942,0.43774256110191345,0.2784865006804466,0.38401272892951965,0.4725733041763306,1.3572284698486328,0.33140946328639986,0.6777422875165939,1.3601153090596199,0.5036175668239593,16.70270865112543,28.628647885471583,0.570911568403244,90.56579584628344,113.80969467163087,0.4458961129188538,92.28603572398424,84.35623144470155,ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c05.avi
1.5519495010375977,4.289964199066162,35.12833786010742,0.7241130514705882,78.21257019042969,188,2.4812445903952107,3.3574513201095115,0.7262125730514526,0.3270220160484314,0.13563125729560851,0.33883926272392273,2.2721146939322354,2.4325889335013926,0.18242908120155335,3.8703534707427023,3.7533920258283615,0.645607203245163,7.21494829878211,30.81507915072143,0.9724389374256134,264.2255711581558,117.83968209326267,0.5105813063681126,189.4813742925413,96.57903309464454,ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c06.avi
0.6366650462150574,1.8035095930099487,17.11724281311035,0.7479250919117647,48.797019958496094,261,2.109885349173342,3.6454693605237476,0.6632707953453064,0.4485207796096802,0.29043012857437134,1.0290092468261718,0.5872185130603611,0.11659367308020592,1.3423585392534734,1.03596113845706,0.2126392498612404,0.4771589696407318,10.819654181599617,15.449784080684186,40.88995958864689,178.44571295920758,20.887169748544693,109.07755675911903,52.380903132259846,12.12206136584282,ApplyEyeMakeup/v_ApplyEyeMakeup_g09_c07.avi
0.4000011086463928,0.9745845794677734,19.0,0.7812201286764706,28.197750091552734,153,3.216824607828923,5.376791600216836,0.27610779255628587,0.3373903423547745,1.2860908031463623,0.09717224910855293,0.4169216051697731,0.4537837654352188,0.10233060866594315,0.5398268878459931,0.08857904598116875,0.7069903194904328,27.19775550365448,0.4932222098112106,3.284960448741913,152.42339322306216,0.9330487787723541,2.428400442004204,64.74977010691073,2.9179733440279962,ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c01.avi
1.3841392993927002,4.06574010848999,35.12833786010742,0.682649356617647,145.22140502929688,98,2.954880905411432,3.842645725338674,0.3343685925006866,1.58702452480793,1.3140572309494019,0.0960396446287632,4.103608607314527,0.6598567962646484,0.2594027265906334,3.6341826647520064,0.5102542750537395,0.9118863105773926,411.2526275724173,0.6141524255275727,24.905173587799073,559.6685421288014,4.199958327412605,9.461472731828689,260.012815515697,39.79336486458779,ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c02.avi
0.6380934715270996,1.7733122110366821,27.018512725830078,0.7490372242647059,114.78459167480469,106,2.0722484191080905,3.0655978429607402,0.24677563607692718,0.6403990536928177,1.3244706749916078,0.09535723179578781,0.9286323308944702,0.5439230918884277,0.11133075039833784,1.251841918565333,0.6095803352072835,0.837399685382843,284.9700770124793,2.4278039187192917,1.7573925524950027,353.13891794234513,7.999361300468445,1.1850705206394196,328.8834279023111,55.54783197939396,ApplyEyeMakeup/v_ApplyEyeMakeup_g10_c03.avi
